lat,long,elev,name,Year,Temp
-29.2,116.02,271.4,MORAWA AIRPORT,2015,28.63917
-29.2,116.02,271.4,MORAWA AIRPORT,2016,26.96953
-29.2,116.02,271.4,MORAWA AIRPORT,2017,28.39821
-29.2,116.02,271.4,MORAWA AIRPORT,2018,28.08839
-29.2,116.02,271.4,MORAWA AIRPORT,2019,33.07351
-30.28,116.67,324.5,DALWALLINU,1975,23.35629
-30.28,116.67,324.5,DALWALLINU,1976,26.51731
-30.28,116.67,324.5,DALWALLINU,1977,26.53691
-30.28,116.67,324.5,DALWALLINU,1978,25.77534
-30.28,116.67,324.5,DALWALLINU,1979,25.88022
-30.28,116.67,324.5,DALWALLINU,1980,25.78898
-30.28,116.67,324.5,DALWALLINU,1981,24.99446
-30.28,116.67,324.5,DALWALLINU,1982,25.63444
-30.28,116.67,324.5,DALWALLINU,1983,25.83967
-30.28,116.67,324.5,DALWALLINU,1984,24.46077
-30.28,116.67,324.5,DALWALLINU,1985,25.88877
-30.28,116.67,324.5,DALWALLINU,1986,24.73464
-30.28,116.67,324.5,DALWALLINU,1987,25.86954
-30.28,116.67,324.5,DALWALLINU,1988,25.76877
-30.28,116.67,324.5,DALWALLINU,1989,25.17069
-30.28,116.67,324.5,DALWALLINU,1990,25.13127
-30.28,116.67,324.5,DALWALLINU,1991,26.15342
-30.28,116.67,324.5,DALWALLINU,1992,24.75769
-30.28,116.67,324.5,DALWALLINU,1993,25.29582
-30.28,116.67,324.5,DALWALLINU,1994,27.17521
-30.28,116.67,324.5,DALWALLINU,1995,25.30909
-30.28,116.67,324.5,DALWALLINU,1996,26.23251
-30.28,116.67,324.5,DALWALLINU,1997,26.12521
-30.28,116.67,324.5,DALWALLINU,1998,26.29697
-30.28,116.67,324.5,DALWALLINU,1999,25.87445
-30.28,116.67,324.5,DALWALLINU,2000,25.66557
-30.28,116.67,324.5,DALWALLINU,2001,25.5011
-30.28,116.67,324.5,DALWALLINU,2002,26.64603
-30.28,116.67,324.5,DALWALLINU,2003,26.45068
-30.28,116.67,324.5,DALWALLINU,2004,26.17596
-30.28,116.67,324.5,DALWALLINU,2005,25.7874
-30.28,116.67,324.5,DALWALLINU,2006,26.46932
-30.28,116.67,324.5,DALWALLINU,2007,26.27863
-30.28,116.67,324.5,DALWALLINU,2008,25.78962
-30.28,116.67,324.5,DALWALLINU,2009,26.49644
-30.28,116.67,324.5,DALWALLINU,2010,26.79945
-30.28,116.67,324.5,DALWALLINU,2011,26.15068
-30.28,116.67,324.5,DALWALLINU,2012,26.5123
-30.28,116.67,324.5,DALWALLINU,2013,26.78819
-30.28,116.67,324.5,DALWALLINU,2014,27.1116
-30.28,116.67,324.5,DALWALLINU,2015,26.74329
-30.28,116.67,324.5,DALWALLINU,2016,25.14262
-30.28,116.67,324.5,DALWALLINU,2017,26.65014
-30.28,116.67,324.5,DALWALLINU,2018,26.35507
-30.28,116.67,324.5,DALWALLINU,2019,30.93907
-28.8,114.7,29.7,GERALDTON AIRPORT,1975,23.87582
-28.8,114.7,29.7,GERALDTON AIRPORT,1976,25.91377
-28.8,114.7,29.7,GERALDTON AIRPORT,1977,25.7674
-28.8,114.7,29.7,GERALDTON AIRPORT,1978,25.80712
-28.8,114.7,29.7,GERALDTON AIRPORT,1979,25.11956
-28.8,114.7,29.7,GERALDTON AIRPORT,1980,25.21694
-28.8,114.7,29.7,GERALDTON AIRPORT,1981,25.56767
-28.8,114.7,29.7,GERALDTON AIRPORT,1982,25.39945
-28.8,114.7,29.7,GERALDTON AIRPORT,1983,26.08027
-28.8,114.7,29.7,GERALDTON AIRPORT,1984,25.18361
-28.8,114.7,29.7,GERALDTON AIRPORT,1985,25.69452
-28.8,114.7,29.7,GERALDTON AIRPORT,1986,24.47315
-28.8,114.7,29.7,GERALDTON AIRPORT,1987,25.49288
-28.8,114.7,29.7,GERALDTON AIRPORT,1988,26.23169
-28.8,114.7,29.7,GERALDTON AIRPORT,1989,25.82329
-28.8,114.7,29.7,GERALDTON AIRPORT,1990,24.9326
-28.8,114.7,29.7,GERALDTON AIRPORT,1991,25.42384
-28.8,114.7,29.7,GERALDTON AIRPORT,1992,25.1194
-28.8,114.7,29.7,GERALDTON AIRPORT,1993,24.841919999999998
-28.8,114.7,29.7,GERALDTON AIRPORT,1994,26.61233
-28.8,114.7,29.7,GERALDTON AIRPORT,1995,25.95068
-28.8,114.7,29.7,GERALDTON AIRPORT,1996,26.47049
-28.8,114.7,29.7,GERALDTON AIRPORT,1997,25.80659
-28.8,114.7,29.7,GERALDTON AIRPORT,1998,26.01868
-28.8,114.7,29.7,GERALDTON AIRPORT,1999,26.25726
-28.8,114.7,29.7,GERALDTON AIRPORT,2000,26.78169
-28.8,114.7,29.7,GERALDTON AIRPORT,2001,25.98379
-28.8,114.7,29.7,GERALDTON AIRPORT,2002,26.22192
-28.8,114.7,29.7,GERALDTON AIRPORT,2003,25.84329
-28.8,114.7,29.7,GERALDTON AIRPORT,2004,25.82732
-28.8,114.7,29.7,GERALDTON AIRPORT,2005,25.15644
-28.8,114.7,29.7,GERALDTON AIRPORT,2006,26.85014
-28.8,114.7,29.7,GERALDTON AIRPORT,2007,26.06849
-28.8,114.7,29.7,GERALDTON AIRPORT,2008,26.19973
-28.8,114.7,29.7,GERALDTON AIRPORT,2009,26.54384
-28.8,114.7,29.7,GERALDTON AIRPORT,2010,26.86055
-28.8,114.7,29.7,GERALDTON AIRPORT,2011,27.26685
-28.8,114.7,29.7,GERALDTON AIRPORT,2012,27.535520000000002
-28.8,114.7,29.7,GERALDTON AIRPORT,2013,27.23342
-28.8,114.7,29.7,GERALDTON AIRPORT,2014,27.13918
-28.8,114.7,29.7,GERALDTON AIRPORT,2015,27.29644
-28.8,114.7,29.7,GERALDTON AIRPORT,2016,25.64208
-28.8,114.7,29.7,GERALDTON AIRPORT,2017,27.0232
-28.8,114.7,29.7,GERALDTON AIRPORT,2018,26.26611
-28.8,114.7,29.7,GERALDTON AIRPORT,2019,29.61208
-31.93,115.98,15.4,PERTH AIRPORT,1975,23.1049
-31.93,115.98,15.4,PERTH AIRPORT,1976,25.24536
-31.93,115.98,15.4,PERTH AIRPORT,1977,25.34548
-31.93,115.98,15.4,PERTH AIRPORT,1978,25.41096
-31.93,115.98,15.4,PERTH AIRPORT,1979,24.50904
-31.93,115.98,15.4,PERTH AIRPORT,1980,24.37049
-31.93,115.98,15.4,PERTH AIRPORT,1981,24.28247
-31.93,115.98,15.4,PERTH AIRPORT,1982,24.75151
-31.93,115.98,15.4,PERTH AIRPORT,1983,25.43178
-31.93,115.98,15.4,PERTH AIRPORT,1984,24.33907
-31.93,115.98,15.4,PERTH AIRPORT,1985,25.06027
-31.93,115.98,15.4,PERTH AIRPORT,1986,23.77562
-31.93,115.98,15.4,PERTH AIRPORT,1987,24.94164
-31.93,115.98,15.4,PERTH AIRPORT,1988,25.11421
-31.93,115.98,15.4,PERTH AIRPORT,1989,24.58301
-31.93,115.98,15.4,PERTH AIRPORT,1990,23.73534
-31.93,115.98,15.4,PERTH AIRPORT,1991,24.7137
-31.93,115.98,15.4,PERTH AIRPORT,1992,24.0306
-31.93,115.98,15.4,PERTH AIRPORT,1993,24.22575
-31.93,115.98,15.4,PERTH AIRPORT,1994,25.62055
-31.93,115.98,15.4,PERTH AIRPORT,1995,24.83918
-31.93,115.98,15.4,PERTH AIRPORT,1996,25.2265
-31.93,115.98,15.4,PERTH AIRPORT,1997,25.14959
-31.93,115.98,15.4,PERTH AIRPORT,1998,25.20603
-31.93,115.98,15.4,PERTH AIRPORT,1999,25.58329
-31.93,115.98,15.4,PERTH AIRPORT,2000,25.19153
-31.93,115.98,15.4,PERTH AIRPORT,2001,24.80247
-31.93,115.98,15.4,PERTH AIRPORT,2002,25.19918
-31.93,115.98,15.4,PERTH AIRPORT,2003,25.2211
-31.93,115.98,15.4,PERTH AIRPORT,2004,25.18388
-31.93,115.98,15.4,PERTH AIRPORT,2005,24.14
-31.93,115.98,15.4,PERTH AIRPORT,2006,25.37479
-31.93,115.98,15.4,PERTH AIRPORT,2007,24.92082
-31.93,115.98,15.4,PERTH AIRPORT,2008,24.88194
-31.93,115.98,15.4,PERTH AIRPORT,2009,25.5011
-31.93,115.98,15.4,PERTH AIRPORT,2010,25.98137
-31.93,115.98,15.4,PERTH AIRPORT,2011,26.01534
-31.93,115.98,15.4,PERTH AIRPORT,2012,25.6623
-31.93,115.98,15.4,PERTH AIRPORT,2013,25.71918
-31.93,115.98,15.4,PERTH AIRPORT,2014,25.63836
-31.93,115.98,15.4,PERTH AIRPORT,2015,25.94822
-31.93,115.98,15.4,PERTH AIRPORT,2016,24.36448
-31.93,115.98,15.4,PERTH AIRPORT,2017,25.28685
-31.93,115.98,15.4,PERTH AIRPORT,2018,25.04877
-31.93,115.98,15.4,PERTH AIRPORT,2019,28.5649
-34.37,115.14,13,CAPE LEEUWIN,1975,19.03993
-34.37,115.14,13,CAPE LEEUWIN,1976,20.09478
-34.37,115.14,13,CAPE LEEUWIN,1977,19.67541
-34.37,115.14,13,CAPE LEEUWIN,1978,19.92685
-34.37,115.14,13,CAPE LEEUWIN,1979,19.50438
-34.37,115.14,13,CAPE LEEUWIN,1980,19.33836
-34.37,115.14,13,CAPE LEEUWIN,1981,19.01433
-34.37,115.14,13,CAPE LEEUWIN,1982,19.68603
-34.37,115.14,13,CAPE LEEUWIN,1983,20.42747
-34.37,115.14,13,CAPE LEEUWIN,1984,19.84294
-34.37,115.14,13,CAPE LEEUWIN,1985,19.75113
-34.37,115.14,13,CAPE LEEUWIN,1986,18.98767
-34.37,115.14,13,CAPE LEEUWIN,1987,19.46274
-34.37,115.14,13,CAPE LEEUWIN,1988,19.72186
-34.37,115.14,13,CAPE LEEUWIN,1989,20.00192
-34.37,115.14,13,CAPE LEEUWIN,1990,19.25507
-34.37,115.14,13,CAPE LEEUWIN,1991,19.56667
-34.37,115.14,13,CAPE LEEUWIN,1992,19.54918
-34.37,115.14,13,CAPE LEEUWIN,1993,19.20912
-34.37,115.14,13,CAPE LEEUWIN,1994,20.14116
-34.37,115.14,13,CAPE LEEUWIN,1995,19.74266
-34.37,115.14,13,CAPE LEEUWIN,1996,20.18403
-34.37,115.14,13,CAPE LEEUWIN,1997,19.79359
-34.37,115.14,13,CAPE LEEUWIN,1998,19.71479
-34.37,115.14,13,CAPE LEEUWIN,1999,20.43096
-34.37,115.14,13,CAPE LEEUWIN,2000,20.30742
-34.37,115.14,13,CAPE LEEUWIN,2001,19.62287
-34.37,115.14,13,CAPE LEEUWIN,2002,19.69863
-34.37,115.14,13,CAPE LEEUWIN,2003,19.88027
-34.37,115.14,13,CAPE LEEUWIN,2004,19.87077
-34.37,115.14,13,CAPE LEEUWIN,2005,19.38822
-34.37,115.14,13,CAPE LEEUWIN,2006,20.04055
-34.37,115.14,13,CAPE LEEUWIN,2007,20.01205
-34.37,115.14,13,CAPE LEEUWIN,2008,20.13825
-34.37,115.14,13,CAPE LEEUWIN,2009,20.07383
-34.37,115.14,13,CAPE LEEUWIN,2010,20.53149
-34.37,115.14,13,CAPE LEEUWIN,2011,21.21436
-34.37,115.14,13,CAPE LEEUWIN,2012,21.12705
-34.37,115.14,13,CAPE LEEUWIN,2013,20.74932
-34.37,115.14,13,CAPE LEEUWIN,2014,20.68575
-34.37,115.14,13,CAPE LEEUWIN,2015,20.62253
-34.37,115.14,13,CAPE LEEUWIN,2016,19.67978
-34.37,115.14,13,CAPE LEEUWIN,2017,19.9822
-34.37,115.14,13,CAPE LEEUWIN,2018,20.09643
-34.37,115.14,13,CAPE LEEUWIN,2019,21.44503
-33.95,116.13,178.7,BRIDGETOWN,1975,20.25935
-33.95,116.13,178.7,BRIDGETOWN,1976,21.99749
-33.95,116.13,178.7,BRIDGETOWN,1977,22.19861
-33.95,116.13,178.7,BRIDGETOWN,1978,22.41282
-33.95,116.13,178.7,BRIDGETOWN,1979,21.66394
-33.95,116.13,178.7,BRIDGETOWN,1980,21.39778
-33.95,116.13,178.7,BRIDGETOWN,1981,21.42635
-33.95,116.13,178.7,BRIDGETOWN,1982,21.59144
-33.95,116.13,178.7,BRIDGETOWN,1983,22.27041
-33.95,116.13,178.7,BRIDGETOWN,1984,21.18798
-33.95,116.13,178.7,BRIDGETOWN,1985,21.81479
-33.95,116.13,178.7,BRIDGETOWN,1986,20.90169
-33.95,116.13,178.7,BRIDGETOWN,1987,22.26399
-33.95,116.13,178.7,BRIDGETOWN,1988,22.05879
-33.95,116.13,178.7,BRIDGETOWN,1989,21.54408
-33.95,116.13,178.7,BRIDGETOWN,1990,21.01412
-33.95,116.13,178.7,BRIDGETOWN,1991,21.71818
-33.95,116.13,178.7,BRIDGETOWN,1992,21.07459
-33.95,116.13,178.7,BRIDGETOWN,1993,20.91173
-33.95,116.13,178.7,BRIDGETOWN,1994,22.71507
-33.95,116.13,178.7,BRIDGETOWN,1995,21.99365
-33.95,116.13,178.7,BRIDGETOWN,1996,21.92335
-33.95,116.13,178.7,BRIDGETOWN,1997,22.17107
-33.95,116.13,178.7,BRIDGETOWN,1998,22.09397
-33.95,116.13,178.7,BRIDGETOWN,1999,22.4044
-33.95,116.13,178.7,BRIDGETOWN,2000,22.18169
-33.95,116.13,178.7,BRIDGETOWN,2001,21.75644
-33.95,116.13,178.7,BRIDGETOWN,2002,22.1337
-33.95,116.13,178.7,BRIDGETOWN,2003,22.34066
-33.95,116.13,178.7,BRIDGETOWN,2004,22.50574
-33.95,116.13,178.7,BRIDGETOWN,2005,21.44137
-33.95,116.13,178.7,BRIDGETOWN,2006,22.48849
-33.95,116.13,178.7,BRIDGETOWN,2007,22.14603
-33.95,116.13,178.7,BRIDGETOWN,2008,22.00738
-33.95,116.13,178.7,BRIDGETOWN,2009,22.45068
-33.95,116.13,178.7,BRIDGETOWN,2010,22.96685
-33.95,116.13,178.7,BRIDGETOWN,2011,22.80575
-33.95,116.13,178.7,BRIDGETOWN,2012,22.73822
-33.95,116.13,178.7,BRIDGETOWN,2013,22.42222
-33.95,116.13,178.7,BRIDGETOWN,2014,22.67827
-33.95,116.13,178.7,BRIDGETOWN,2015,23.05385
-33.95,116.13,178.7,BRIDGETOWN,2016,21.45479
-33.95,116.13,178.7,BRIDGETOWN,2017,22.06356
-33.95,116.13,178.7,BRIDGETOWN,2018,22.31851
-33.95,116.13,178.7,BRIDGETOWN,2019,25.56301
-33.83,121.89,25,ESPERANCE,1975,20.25588
-33.83,121.89,25,ESPERANCE,1976,21.54044
-33.83,121.89,25,ESPERANCE,1977,21.65425
-33.83,121.89,25,ESPERANCE,1978,21.69781
-33.83,121.89,25,ESPERANCE,1979,21.20603
-33.83,121.89,25,ESPERANCE,1980,21.60546
-33.83,121.89,25,ESPERANCE,1981,20.96082
-33.83,121.89,25,ESPERANCE,1982,21.68548
-33.83,121.89,25,ESPERANCE,1983,22.04521
-33.83,121.89,25,ESPERANCE,1984,20.99372
-33.83,121.89,25,ESPERANCE,1985,21.86548
-33.83,121.89,25,ESPERANCE,1986,20.76356
-33.83,121.89,25,ESPERANCE,1987,21.04767
-33.83,121.89,25,ESPERANCE,1988,21.47644
-33.83,121.89,25,ESPERANCE,1989,21.27507
-33.83,121.89,25,ESPERANCE,1990,20.86521
-33.83,121.89,25,ESPERANCE,1991,21.70877
-33.83,121.89,25,ESPERANCE,1992,20.56667
-33.83,121.89,25,ESPERANCE,1993,21.12044
-33.83,121.89,25,ESPERANCE,1994,22.21151
-33.83,121.89,25,ESPERANCE,1995,21.32493
-33.83,121.89,25,ESPERANCE,1996,21.58169
-33.83,121.89,25,ESPERANCE,1997,21.57665
-33.83,121.89,25,ESPERANCE,1998,21.96932
-33.83,121.89,25,ESPERANCE,1999,21.8589
-33.83,121.89,25,ESPERANCE,2000,21.49973
-33.83,121.89,25,ESPERANCE,2001,21.34148
-33.83,121.89,25,ESPERANCE,2002,22.00027
-33.83,121.89,25,ESPERANCE,2003,21.83479
-33.83,121.89,25,ESPERANCE,2004,21.63681
-33.83,121.89,25,ESPERANCE,2005,21.71534
-33.83,121.89,25,ESPERANCE,2006,22.09671
-33.83,121.89,25,ESPERANCE,2007,21.96
-33.83,121.89,25,ESPERANCE,2008,21.56749
-33.83,121.89,25,ESPERANCE,2009,21.84986
-33.83,121.89,25,ESPERANCE,2010,22.39342
-33.83,121.89,25,ESPERANCE,2011,22.56319
-33.83,121.89,25,ESPERANCE,2012,22.72411
-33.83,121.89,25,ESPERANCE,2013,22.42904
-33.83,121.89,25,ESPERANCE,2014,22.67562
-33.83,121.89,25,ESPERANCE,2015,22.46548
-33.83,121.89,25,ESPERANCE,2016,21.46566
-33.83,121.89,25,ESPERANCE,2017,21.91851
-33.83,121.89,25,ESPERANCE,2018,22.10776
-33.83,121.89,25,ESPERANCE,2019,24.00604
-34.94,117.82,68.4,ALBANY,1975,18.85359
-34.94,117.82,68.4,ALBANY,1976,20.14016
-34.94,117.82,68.4,ALBANY,1977,20.05027
-34.94,117.82,68.4,ALBANY,1978,20.29699
-34.94,117.82,68.4,ALBANY,1979,19.52603
-34.94,117.82,68.4,ALBANY,1980,19.563110000000002
-34.94,117.82,68.4,ALBANY,1981,19.61123
-34.94,117.82,68.4,ALBANY,1982,19.92712
-34.94,117.82,68.4,ALBANY,1983,20.73397
-34.94,117.82,68.4,ALBANY,1984,20.01967
-34.94,117.82,68.4,ALBANY,1985,19.72157
-34.94,117.82,68.4,ALBANY,1986,19.06271
-34.94,117.82,68.4,ALBANY,1987,19.95699
-34.94,117.82,68.4,ALBANY,1988,19.9694
-34.94,117.82,68.4,ALBANY,1989,20.02164
-34.94,117.82,68.4,ALBANY,1990,19.28959
-34.94,117.82,68.4,ALBANY,1991,20.15699
-34.94,117.82,68.4,ALBANY,1992,19.44727
-34.94,117.82,68.4,ALBANY,1993,19.43671
-34.94,117.82,68.4,ALBANY,1994,20.77973
-34.94,117.82,68.4,ALBANY,1995,19.89233
-34.94,117.82,68.4,ALBANY,1996,20.01858
-34.94,117.82,68.4,ALBANY,1997,20.15562
-34.94,117.82,68.4,ALBANY,1998,20.02027
-34.94,117.82,68.4,ALBANY,1999,20.32247
-34.94,117.82,68.4,ALBANY,2000,20.44617
-34.94,117.82,68.4,ALBANY,2001,19.79836
-34.94,117.82,68.4,ALBANY,2002,20.15165
-34.94,117.82,68.4,ALBANY,2003,20.36384
-34.94,117.82,68.4,ALBANY,2004,20.16011
-34.94,117.82,68.4,ALBANY,2005,19.68137
-34.94,117.82,68.4,ALBANY,2006,20.34274
-34.94,117.82,68.4,ALBANY,2007,20.29615
-34.94,117.82,68.4,ALBANY,2008,19.86749
-34.94,117.82,68.4,ALBANY,2009,20.22143
-34.94,117.82,68.4,ALBANY,2010,20.44849
-34.94,117.82,68.4,ALBANY,2011,20.81068
-34.94,117.82,68.4,ALBANY,2012,21.51096
-34.94,117.82,68.4,ALBANY,2013,21.07699
-34.94,117.82,68.4,ALBANY,2014,21.28466
-34.94,117.82,68.4,ALBANY,2015,21.23288
-34.94,117.82,68.4,ALBANY,2016,20.075
-34.94,117.82,68.4,ALBANY,2017,20.57326
-34.94,117.82,68.4,ALBANY,2018,20.75939
-34.94,117.82,68.4,ALBANY,2019,22.5
-31.48,118.28,315,MERREDIN,1975,22.91705
-31.48,118.28,315,MERREDIN,1976,25.65495
-31.48,118.28,315,MERREDIN,1977,25.98932
-31.48,118.28,315,MERREDIN,1978,25.23923
-31.48,118.28,315,MERREDIN,1979,25.30742
-31.48,118.28,315,MERREDIN,1980,25.58087
-31.48,118.28,315,MERREDIN,1981,24.26548
-31.48,118.28,315,MERREDIN,1982,25.20658
-31.48,118.28,315,MERREDIN,1983,25.54904
-31.48,118.28,315,MERREDIN,1984,24.01066
-31.48,118.28,315,MERREDIN,1985,25.28
-31.48,118.28,315,MERREDIN,1986,24.1241
-31.48,118.28,315,MERREDIN,1987,25.24575
-31.48,118.28,315,MERREDIN,1988,25.04617
-31.48,118.28,315,MERREDIN,1989,24.80658
-31.48,118.28,315,MERREDIN,1990,24.41288
-31.48,118.28,315,MERREDIN,1991,25.88575
-31.48,118.28,315,MERREDIN,1992,24.02104
-31.48,118.28,315,MERREDIN,1993,24.80466
-31.48,118.28,315,MERREDIN,1994,26.56356
-31.48,118.28,315,MERREDIN,1995,24.76082
-31.48,118.28,315,MERREDIN,1996,25.46466
-31.48,118.28,315,MERREDIN,1997,25.50137
-31.48,118.28,315,MERREDIN,1998,25.87555
-31.48,118.28,315,MERREDIN,1999,25.47679
-31.48,118.28,315,MERREDIN,2000,25.37732
-31.48,118.28,315,MERREDIN,2001,24.95934
-31.48,118.28,315,MERREDIN,2002,26.13011
-31.48,118.28,315,MERREDIN,2003,25.52822
-31.48,118.28,315,MERREDIN,2004,25.68361
-31.48,118.28,315,MERREDIN,2005,25.11261
-31.48,118.28,315,MERREDIN,2006,25.40784
-31.48,118.28,315,MERREDIN,2007,25.89022
-31.48,118.28,315,MERREDIN,2008,25.40424
-31.48,118.28,315,MERREDIN,2009,25.92767
-31.48,118.28,315,MERREDIN,2010,26.57333
-31.48,118.28,315,MERREDIN,2011,25.87184
-31.48,118.28,315,MERREDIN,2012,26.16648
-31.48,118.28,315,MERREDIN,2013,26.43646
-31.48,118.28,315,MERREDIN,2014,26.71778
-31.48,118.28,315,MERREDIN,2015,26.20424
-31.48,118.28,315,MERREDIN,2016,24.71291
-31.48,118.28,315,MERREDIN,2017,25.76264
-31.48,118.28,315,MERREDIN,2018,25.77227
-31.48,118.28,315,MERREDIN,2019,29.88867
-31.62,117.22,216.7,CUNDERDIN,1975,22.78278
-31.62,117.22,216.7,CUNDERDIN,1976,25.37363
-31.62,117.22,216.7,CUNDERDIN,1977,25.78449
-31.62,117.22,216.7,CUNDERDIN,1978,24.98154
-31.62,117.22,216.7,CUNDERDIN,1979,24.81768
-31.62,117.22,216.7,CUNDERDIN,1980,25.25666
-31.62,117.22,216.7,CUNDERDIN,1981,24.14072
-31.62,117.22,216.7,CUNDERDIN,1982,24.93989
-31.62,117.22,216.7,CUNDERDIN,1983,25.44609
-31.62,117.22,216.7,CUNDERDIN,1984,24.26016
-31.62,117.22,216.7,CUNDERDIN,1985,25.33973
-31.62,117.22,216.7,CUNDERDIN,1986,24.03709
-31.62,117.22,216.7,CUNDERDIN,1987,25.05414
-31.62,117.22,216.7,CUNDERDIN,1988,25.16028
-31.62,117.22,216.7,CUNDERDIN,1989,24.69199
-31.62,117.22,216.7,CUNDERDIN,1990,24.21994
-31.62,117.22,216.7,CUNDERDIN,1991,25.38952
-31.62,117.22,216.7,CUNDERDIN,1992,24.20556
-31.62,117.22,216.7,CUNDERDIN,1993,24.68536
-31.62,117.22,216.7,CUNDERDIN,1994,26.35289
-31.62,117.22,216.7,CUNDERDIN,1995,24.64341
-31.62,117.22,216.7,CUNDERDIN,1996,25.66995
-31.62,117.22,216.7,CUNDERDIN,1997,25.4745
-31.62,117.22,216.7,CUNDERDIN,1998,25.62906
-31.62,117.22,216.7,CUNDERDIN,1999,25.50804
-31.62,117.22,216.7,CUNDERDIN,2000,25.11709
-31.62,117.22,216.7,CUNDERDIN,2001,25.13306
-31.62,117.22,216.7,CUNDERDIN,2002,26.09233
-31.62,117.22,216.7,CUNDERDIN,2003,25.66849
-31.62,117.22,216.7,CUNDERDIN,2004,25.78247
-31.62,117.22,216.7,CUNDERDIN,2005,25.23863
-31.62,117.22,216.7,CUNDERDIN,2006,25.98055
-31.62,117.22,216.7,CUNDERDIN,2007,26.09063
-31.62,117.22,216.7,CUNDERDIN,2008,25.6918
-31.62,117.22,216.7,CUNDERDIN,2009,26.26381
-31.62,117.22,216.7,CUNDERDIN,2010,26.7584
-31.62,117.22,216.7,CUNDERDIN,2011,26.12665
-31.62,117.22,216.7,CUNDERDIN,2012,26.70055
-31.62,117.22,216.7,CUNDERDIN,2013,26.42192
-31.62,117.22,216.7,CUNDERDIN,2014,26.6739
-31.62,117.22,216.7,CUNDERDIN,2015,27.08269
-31.62,117.22,216.7,CUNDERDIN,2016,24.9582
-31.62,117.22,216.7,CUNDERDIN,2017,26.09669
-31.62,117.22,216.7,CUNDERDIN,2018,26.15552
-31.62,117.22,216.7,CUNDERDIN,2019,30.31325
-33.69,117.61,320,KATANNING,1975,20.09738
-33.69,117.61,320,KATANNING,1976,22.15475
-33.69,117.61,320,KATANNING,1977,22.29474
-33.69,117.61,320,KATANNING,1978,22.23123
-33.69,117.61,320,KATANNING,1979,21.85944
-33.69,117.61,320,KATANNING,1980,21.67322
-33.69,117.61,320,KATANNING,1981,21.10055
-33.69,117.61,320,KATANNING,1982,21.80137
-33.69,117.61,320,KATANNING,1983,22.11425
-33.69,117.61,320,KATANNING,1984,21.3
-33.69,117.61,320,KATANNING,1985,22.23288
-33.69,117.61,320,KATANNING,1986,21.17205
-33.69,117.61,320,KATANNING,1987,22.19041
-33.69,117.61,320,KATANNING,1988,22.02158
-33.69,117.61,320,KATANNING,1989,21.89807
-33.69,117.61,320,KATANNING,1990,21.39723
-33.69,117.61,320,KATANNING,1991,22.34298
-33.69,117.61,320,KATANNING,1992,21.32143
-33.69,117.61,320,KATANNING,1993,21.52575
-33.69,117.61,320,KATANNING,1994,23.18356
-33.69,117.61,320,KATANNING,1995,21.97781
-33.69,117.61,320,KATANNING,1996,22.22961
-33.69,117.61,320,KATANNING,1997,22.27562
-33.69,117.61,320,KATANNING,1998,22.03123
-33.69,117.61,320,KATANNING,1999,22.2717
-33.69,117.61,320,KATANNING,2000,22.37225
-33.69,117.61,320,KATANNING,2001,21.98022
-33.69,117.61,320,KATANNING,2002,22.59203
-33.69,117.61,320,KATANNING,2003,22.59063
-33.69,117.61,320,KATANNING,2004,22.5082
-33.69,117.61,320,KATANNING,2005,21.5726
-33.69,117.61,320,KATANNING,2006,22.64082
-33.69,117.61,320,KATANNING,2007,22.2137
-33.69,117.61,320,KATANNING,2008,21.90521
-33.69,117.61,320,KATANNING,2009,22.45479
-33.69,117.61,320,KATANNING,2010,22.81456
-33.69,117.61,320,KATANNING,2011,22.52527
-33.69,117.61,320,KATANNING,2012,23.13863
-33.69,117.61,320,KATANNING,2013,22.74835
-33.69,117.61,320,KATANNING,2014,22.96768
-33.69,117.61,320,KATANNING,2015,23.31538
-33.69,117.61,320,KATANNING,2016,21.17479
-33.69,117.61,320,KATANNING,2017,22.34121
-33.69,117.61,320,KATANNING,2018,22.28022
-33.69,117.61,320,KATANNING,2019,25.61788
-32.67,116.67,275,WANDERING,1975,20.53431
-32.67,116.67,275,WANDERING,1976,23.06978
-32.67,116.67,275,WANDERING,1977,23.37961
-32.67,116.67,275,WANDERING,1978,23.10495
-32.67,116.67,275,WANDERING,1979,22.59863
-32.67,116.67,275,WANDERING,1980,22.63499
-32.67,116.67,275,WANDERING,1981,21.99971
-32.67,116.67,275,WANDERING,1982,22.96942
-32.67,116.67,275,WANDERING,1983,23.20604
-32.67,116.67,275,WANDERING,1984,22.05109
-32.67,116.67,275,WANDERING,1985,23.27123
-32.67,116.67,275,WANDERING,1986,21.9865
-32.67,116.67,275,WANDERING,1987,22.85766
-32.67,116.67,275,WANDERING,1988,22.951
-32.67,116.67,275,WANDERING,1989,22.74643
-32.67,116.67,275,WANDERING,1990,22.09972
-32.67,116.67,275,WANDERING,1991,23.26564
-32.67,116.67,275,WANDERING,1992,21.96022
-32.67,116.67,275,WANDERING,1993,22.29913
-32.67,116.67,275,WANDERING,1994,24.02423
-32.67,116.67,275,WANDERING,1995,23.06554
-32.67,116.67,275,WANDERING,1996,23.48408
-32.67,116.67,275,WANDERING,1997,23.34382
-32.67,116.67,275,WANDERING,1998,23.08575
-32.67,116.67,275,WANDERING,1999,23.3467
-32.67,116.67,275,WANDERING,2000,23.12959
-32.67,116.67,275,WANDERING,2001,22.83945
